id,type,title,channel_or_publisher,url,published,discovered,status,priority,domains,notes
yt-0fJz-xMrqFw,video,IT certifications: one thing I HATE! (but not anymore),@NetworkChuck,https://www.youtube.com/watch?v=0fJz-xMrqFw,2020-05-16,2026-07-22,L0-discovered,2,,views=50862
yt-OWKPxAgh9DU,video,get started with Ansible Network Automation (FREE cisco router lab),@NetworkChuck,https://www.youtube.com/watch?v=OWKPxAgh9DU,2020-05-09,2026-07-22,L0-discovered,2,,views=271097
yt-5hycyr-8EKs,video,you need to learn Ansible RIGHT NOW!! (Linux Automation),@NetworkChuck,https://www.youtube.com/watch?v=5hycyr-8EKs,2020-05-07,2026-07-22,L0-discovered,1,,views=1040968
yt-dH3DdLy574M,video,"BLOCK EVERYTHING w/ PiHole on Docker, OpenDNS and IFTTT",@NetworkChuck,https://www.youtube.com/watch?v=dH3DdLy574M,2020-05-02,2026-07-22,L0-discovered,1,,views=930490
yt-BSplICgr7iU,video,block ADULT sites and other BAD STUFF on your home network (EASY),@NetworkChuck,https://www.youtube.com/watch?v=BSplICgr7iU,2020-04-22,2026-07-22,L0-discovered,2,,views=642929
yt-eGz9DS-aIeY,video,you need to learn Docker RIGHT NOW!! // Docker Containers 101,@NetworkChuck,https://www.youtube.com/watch?v=eGz9DS-aIeY,2020-04-02,2026-07-22,L0-discovered,1,,views=3232765
yt-noC8t8nwji4,video,the UniFi Dream Machine Pro....the nerdiest home router,@NetworkChuck,https://www.youtube.com/watch?v=noC8t8nwji4,2020-03-10,2026-07-22,L0-discovered,2,,views=823344
yt-vbaJcRxASo0,video,"How to Setup a Raspberry Pi LEARNING Desktop (Linux, Hacking, Coding)",@NetworkChuck,https://www.youtube.com/watch?v=vbaJcRxASo0,2020-02-28,2026-07-22,L0-discovered,1,,views=1462019
yt-laaGuJItNCM,video,"GOODBYE Microsoft certifications!! (killing off the MCSA, MCSE, MCSD)",@NetworkChuck,https://www.youtube.com/watch?v=laaGuJItNCM,2020-02-27,2026-07-22,L0-discovered,2,,views=262828
yt-BezoNUflqXo,video,UniFi Dream Machine - the BEST WiFi router (Review and Advanced Setup),@NetworkChuck,https://www.youtube.com/watch?v=BezoNUflqXo,2020-02-16,2026-07-22,L0-discovered,2,,views=773740
yt-2IY1U5ljeFE,video,OVERWHELMED with technology (IT)....what can I do?,@NetworkChuck,https://www.youtube.com/watch?v=2IY1U5ljeFE,2020-02-06,2026-07-22,L0-discovered,2,,views=53425
yt-bTPpKxuV-CY,video,this year....I'm going to become a HACKER!!,@NetworkChuck,https://www.youtube.com/watch?v=bTPpKxuV-CY,2020-01-26,2026-07-22,L0-discovered,2,,views=144898
yt-GwHyoTVN_gA,video,CCNA 200-301: Complete Video Training Course from CBT Nuggets,@NetworkChuck,https://www.youtube.com/watch?v=GwHyoTVN_gA,2019-12-21,2026-07-22,L0-discovered,1,,views=87965
yt-BJFxMDxG_KY,video,"The tools to learn Python, Linux, Cisco 🔥🔥 HURRY",@NetworkChuck,https://www.youtube.com/watch?v=BJFxMDxG_KY,2019-12-02,2026-07-22,L0-discovered,2,,views=65709
yt-cxGCndru_c0,video,CCNA in 84 days?,@NetworkChuck,https://www.youtube.com/watch?v=cxGCndru_c0,2019-11-28,2026-07-22,L0-discovered,1,,views=89888
yt-B_krqlk_cXo,video,"Raspberry Pi Halloween Automation - IFTTT, Alexa, REST API, Network Automation",@NetworkChuck,https://www.youtube.com/watch?v=B_krqlk_cXo,2019-10-27,2026-07-22,L0-discovered,1,,views=76682
yt-5_PuobVHeLg,video,Become an IT Project Manager (make a TON of money!) feat. Jeremy Cioara - PMP Certification,@NetworkChuck,https://www.youtube.com/watch?v=5_PuobVHeLg,2019-10-07,2026-07-22,L0-discovered,3,,views=123306
yt-rcb27jWOwD0,video,How WiFi 6 (REALLY) works --- Is it a SWITCH? Feat. the Clear to Send Podcast,@NetworkChuck,https://www.youtube.com/watch?v=rcb27jWOwD0,2019-09-28,2026-07-22,L0-discovered,3,,views=19214
yt-oPrKUSizQVQ,video,UNLIMITED Google Drive Storage for $12/month,@NetworkChuck,https://www.youtube.com/watch?v=oPrKUSizQVQ,2019-09-15,2026-07-22,L0-discovered,2,,views=74140
yt-cChGFpElMEM,video,The Most Dangerous Linux Commands,@NetworkChuck,https://www.youtube.com/watch?v=cChGFpElMEM,2019-09-06,2026-07-22,L0-discovered,2,,views=423963
yt-q7HkIwbj3CM,video,Hacking (redacted) PUBLIC WiFi with a Raspberry Pi and Kali Linux,@NetworkChuck,https://www.youtube.com/watch?v=q7HkIwbj3CM,2019-08-27,2026-07-22,L0-discovered,1,,views=1145372
yt-TB87gilqs8Q,video,"WHY you need to study Python, Linux, CCNA 📚 AT THE SAME TIME! // ft. Cisco_Panther",@NetworkChuck,https://www.youtube.com/watch?v=TB87gilqs8Q,2019-07-27,2026-07-22,L0-discovered,3,,views=215021
yt-l9YxTXDiiFY,video,EVERYONE needs to learn LINUX - ft. Raspberry Pi 4,@NetworkChuck,https://www.youtube.com/watch?v=l9YxTXDiiFY,2019-07-18,2026-07-22,L0-discovered,3,,views=2230404
yt-fqtr_Yyy0a4,video,HOW TO get your CCNP in 2020 (no CCNA required),@NetworkChuck,https://www.youtube.com/watch?v=fqtr_Yyy0a4,2019-07-09,2026-07-22,L0-discovered,1,,views=344701
yt-f4p107p3vQg,video,Get your CCNA RIGHT NOW!! (before the new CCNA 200-301),@NetworkChuck,https://www.youtube.com/watch?v=f4p107p3vQg,2019-06-23,2026-07-22,L0-discovered,1,,views=188982
yt-l9sqsDqF0QY,video,What happened to the CCNA? CCNP? CCIE? - An Overview (2019),@NetworkChuck,https://www.youtube.com/watch?v=l9sqsDqF0QY,2019-06-15,2026-07-22,L0-discovered,1,,views=71472
yt-nD7zD-cpQG0,video,The New CCNA - BIGGEST IT Certification updates EVER!,@NetworkChuck,https://www.youtube.com/watch?v=nD7zD-cpQG0,2019-06-10,2026-07-22,L0-discovered,1,,views=104195
yt-LrQ1xM-HBec,video,Will there be a NEW CCNA in 2019? ft. Jeremy Cioara (interview),@NetworkChuck,https://www.youtube.com/watch?v=LrQ1xM-HBec,2019-06-10,2026-07-22,L0-discovered,3,,views=35373
yt-qo3Pe_-ZfE0,video,Build Your Team - IT Certification Motivation // ft. Jeremy Cioara / Bart Castle (CBT Nuggets),@NetworkChuck,https://www.youtube.com/watch?v=qo3Pe_-ZfE0,2019-06-03,2026-07-22,L0-discovered,3,,views=10346
yt-sEmEUW18uNE,video,Network Engineer for a School?? // Working in IT for a School District - CCENT/CCNA,@NetworkChuck,https://www.youtube.com/watch?v=sEmEUW18uNE,2019-05-31,2026-07-22,L0-discovered,1,,views=18106
yt-lzFIm3zg_nI,video,SCHEDULED THE CCIE EXAM!!,@NetworkChuck,https://www.youtube.com/watch?v=lzFIm3zg_nI,2019-05-25,2026-07-22,L0-discovered,2,,views=36916
yt-_8OMN08VQ6A,video,UNLIMITED CLOUD STORAGE - Synology + Crashplan - $10/month,@NetworkChuck,https://www.youtube.com/watch?v=_8OMN08VQ6A,2019-05-15,2026-07-22,L0-discovered,2,,views=70901
yt-LfoJEZNX4DA,video,"Do you REALLY want it? Why? CCENT, CCNA, A+, Security+",@NetworkChuck,https://www.youtube.com/watch?v=LfoJEZNX4DA,2019-05-10,2026-07-22,L0-discovered,1,,views=50222
yt-cDxngzbBbhI,video,Is MPLS DEAD?!? w/ Keith Barker and Jason Gooley | CCNA CCNP CCIE,@NetworkChuck,https://www.youtube.com/watch?v=cDxngzbBbhI,2019-05-10,2026-07-22,L0-discovered,1,,views=28896
yt-bbkBJxOo4gg,video,HACK your IT Study Habits - CCENT - CCNA - A+ | Atomic Habits,@NetworkChuck,https://www.youtube.com/watch?v=bbkBJxOo4gg,2019-04-24,2026-07-22,L0-discovered,1,,views=150761
yt-8cmmVEoftEM,video,"WI-FI 6, Why it's the BIGGEST update to Wi-Fi EVER! - 802.11ax",@NetworkChuck,https://www.youtube.com/watch?v=8cmmVEoftEM,2019-03-16,2026-07-22,L0-discovered,2,,views=799303
yt-PusUAu9gGiI,video,CCNA Cyber Ops vs CCNA Security,@NetworkChuck,https://www.youtube.com/watch?v=PusUAu9gGiI,2019-03-12,2026-07-22,L0-discovered,1,,views=124623
yt-F9j2aiqK0tw,video,Get your CCNA in 2019,@NetworkChuck,https://www.youtube.com/watch?v=F9j2aiqK0tw,2019-03-05,2026-07-22,L0-discovered,1,,views=124046
yt-FfJXcoqTvrs,video,CCNA Lab in the Azure Cloud for FREE! - GNS3 Setup in Microsoft Azure,@NetworkChuck,https://www.youtube.com/watch?v=FfJXcoqTvrs,2019-03-02,2026-07-22,L0-discovered,1,,views=133671
yt-QpqzG931JbU,video,"David Bombal and NetworkChuck - This is IT! EP 1 | Azure, CiscoLIVE, Devnet",@NetworkChuck,https://www.youtube.com/watch?v=QpqzG931JbU,2019-02-19,2026-07-22,L0-discovered,2,,views=39593
yt-m5qsxBwXGB0,video,I PASSED THE TSHOOT EXAM!! - CCNP TSHOOT (I also failed),@NetworkChuck,https://www.youtube.com/watch?v=m5qsxBwXGB0,2019-02-02,2026-07-22,L0-discovered,2,,views=35469
yt-FpsW-1Zuhp8,video,What is a VMware Engineer? | VMware Certified Professional - VCP | MCSA | CCNA,@NetworkChuck,https://www.youtube.com/watch?v=FpsW-1Zuhp8,2018-12-22,2026-07-22,L0-discovered,1,,views=111918
yt-C4OxzOPGWnI,video,5 Reasons You Shouldn't Become a Network Engineer | CCNA | Information Technology,@NetworkChuck,https://www.youtube.com/watch?v=C4OxzOPGWnI,2018-12-19,2026-07-22,L0-discovered,1,,views=493396
yt-7CP4__3t8go,video,CompTIA or Cisco? - Revisiting CCENT vs Network+ in 2019 | CCNA | MTA | MCSA,@NetworkChuck,https://www.youtube.com/watch?v=7CP4__3t8go,2018-12-19,2026-07-22,L0-discovered,1,,views=155789
yt-KTOQHVui0fM,video,Planning for 2019 - Information Technology Goals - CCNA | AWS | MCSA,@NetworkChuck,https://www.youtube.com/watch?v=KTOQHVui0fM,2018-12-17,2026-07-22,L0-discovered,1,,views=25178
yt-iP9kuR2U8-o,video,Fighting IMPOSTER SYNDROME in Information Technology - Network Engineer | System Engineer | CCNA,@NetworkChuck,https://www.youtube.com/watch?v=iP9kuR2U8-o,2018-12-16,2026-07-22,L0-discovered,1,,views=27507
yt-7UkkrNoZUwU,video,"Using Arduino, Raspberry Pi and Python to Monitor Cisco Router - #DEVNET CCNA",@NetworkChuck,https://www.youtube.com/watch?v=7UkkrNoZUwU,2018-12-16,2026-07-22,L0-discovered,1,,views=28754
yt-T1-r_feNNnw,video,The ONE Skill You NEED in IT - Information Technology,@NetworkChuck,https://www.youtube.com/watch?v=T1-r_feNNnw,2018-12-14,2026-07-22,L0-discovered,2,,views=147340
yt-Azm4woyCNBA,video,How To get a JOB with a CCNA (Network Engineer) |  CCNA Routing and Switching,@NetworkChuck,https://www.youtube.com/watch?v=Azm4woyCNBA,2018-12-12,2026-07-22,L0-discovered,1,,views=199458
yt-DctF8QwAmfs,video,NetworkChuck 10 Days of Christmas 2018 - CBT Nuggets | David Bombal | Kevin Wallace (and more!!),@NetworkChuck,https://www.youtube.com/watch?v=DctF8QwAmfs,2018-12-08,2026-07-22,L0-discovered,2,,views=6893
yt-8qZYfLG1hSo,video,I (FINALLY!) Scheduled Cisco CCNP Certification Exam TSHOOT | 300-135,@NetworkChuck,https://www.youtube.com/watch?v=8qZYfLG1hSo,2018-12-01,2026-07-22,L0-discovered,2,,views=12740
yt-rPjtZUBBPEU,video,What if you forgot EVERYTHING? - Re-Learning IT after MEMORY LOSS w/ Shawn Powers | Linux | CCNA,@NetworkChuck,https://www.youtube.com/watch?v=rPjtZUBBPEU,2018-11-23,2026-07-22,L0-discovered,1,,views=19666
yt-isMnWZqAh0k,video,"What is SD-WAN? say GOODBYE to MPLS, DMVPN, iWAN... w/ SDN, Cisco and Viptela",@NetworkChuck,https://www.youtube.com/watch?v=isMnWZqAh0k,2018-11-14,2026-07-22,L0-discovered,2,,views=613468
yt-a5_gQLcTSUM,video,6 STEPS to IT CAREER SUCCESS!! - ft. Kevin Wallace | CCNA | CCNP | CCIE | Network+,@NetworkChuck,https://www.youtube.com/watch?v=a5_gQLcTSUM,2018-11-09,2026-07-22,L0-discovered,3,,views=75375
yt-eAdrnTOcPOg,video,HOW to Start Coding (RIGHT NOW!) as a Network Engineer - ICND1 | CCNA CCNP & Intent-Based Networking,@NetworkChuck,https://www.youtube.com/watch?v=eAdrnTOcPOg,2018-10-30,2026-07-22,L0-discovered,1,,views=93825
yt-O8HDIRtMvwI,video,What's next for NetworkChuck? *UPDATE* | CCNA | CCNP | Network Automation,@NetworkChuck,https://www.youtube.com/watch?v=O8HDIRtMvwI,2018-10-25,2026-07-22,L0-discovered,1,,views=14538
yt-axtZLMvquZ0,video,Do You Need IT Certifications to Get Started in IT? ft. Jeremy Cioara,@NetworkChuck,https://www.youtube.com/watch?v=axtZLMvquZ0,2018-10-18,2026-07-22,L0-discovered,3,,views=26117
yt-443TT26w1LE,video,Network Engineers and AWS (Amazon Web Services) FEAT. Anthony Sequeira | CCNA | CCENT,@NetworkChuck,https://www.youtube.com/watch?v=443TT26w1LE,2018-09-26,2026-07-22,L0-discovered,3,,views=89496
yt-Pae_PYKKMAU,video,The FUTURE of Information Security Engineers - Cisco Security Automation (DNA CENTER),@NetworkChuck,https://www.youtube.com/watch?v=Pae_PYKKMAU,2018-08-17,2026-07-22,L0-discovered,2,,views=72825
yt-NBgRLL8mkUI,video,I PASSED THE CCNA EXAM!! - ICND2 Exam Tips,@NetworkChuck,https://www.youtube.com/watch?v=NBgRLL8mkUI,2018-08-11,2026-07-22,L0-discovered,1,,views=55433
yt-G5HucqXioBY,video,Moving my HOME NETWORK to a DATA CENTER w/ DMVPN - CCNA | CCNP,@NetworkChuck,https://www.youtube.com/watch?v=G5HucqXioBY,2018-07-16,2026-07-22,L0-discovered,1,,views=69254
yt-kDQMjAQNvY4,video,How to become a DEVOPS Engineer feat. Shawn Powers | Linux+ | LPIC-1,@NetworkChuck,https://www.youtube.com/watch?v=kDQMjAQNvY4,2018-06-26,2026-07-22,L0-discovered,3,,views=134971
yt-0I4r0QGXD7U,video,I'm going to Cisco Live!!! - CiscoLIVE 2018 Orlando,@NetworkChuck,https://www.youtube.com/watch?v=0I4r0QGXD7U,2018-06-09,2026-07-22,L0-discovered,2,,views=6503
yt-WhoTqIuURy4,video,CCNA Tips Feat. Jeremy Cioara!! - CCENT | CCNP,@NetworkChuck,https://www.youtube.com/watch?v=WhoTqIuURy4,2018-05-24,2026-07-22,L0-discovered,3,,views=42983
yt-6HsgCor5I28,video,STOP Buying IT Certification Books - CCNA | CCNP | A+ | Network+,@NetworkChuck,https://www.youtube.com/watch?v=6HsgCor5I28,2018-04-25,2026-07-22,L0-discovered,1,,views=227031
yt-lTlTjeCjXYM,video,Hack a Cisco Switch with a Raspberry Pi - CCNA Security - CCNP Security - Network+,@NetworkChuck,https://www.youtube.com/watch?v=lTlTjeCjXYM,2018-04-17,2026-07-22,L0-discovered,1,,views=79734
yt-2BxAmdqWWJo,video,Is NetworkChuck Over!?!?!,@NetworkChuck,https://www.youtube.com/watch?v=2BxAmdqWWJo,2018-04-10,2026-07-22,L0-discovered,2,,views=18768
yt-BsH0SMDJdD4,video,7 CCNA CCNP Study Tips for the New Year - 2018!! w/ Keith Barker CCIE,@NetworkChuck,https://www.youtube.com/watch?v=BsH0SMDJdD4,2018-02-13,2026-07-22,L0-discovered,1,,views=33620
yt-GEUSjg3Sy24,video,I am officially a CBT Nuggets Trainer!! - NetworkChuck,@NetworkChuck,https://www.youtube.com/watch?v=GEUSjg3Sy24,2018-01-07,2026-07-22,L0-discovered,2,,views=22859
yt-uyGVNqZ1KMU,video,CCNA Exam: 2 Exams or 1? - ICND1 (CCENT) + ICND2 or CCNA Composite?,@NetworkChuck,https://www.youtube.com/watch?v=uyGVNqZ1KMU,2017-12-24,2026-07-22,L0-discovered,1,,views=31966
yt-vN5a-ZjiFmI,video,Network Engineer or Systems Engineer? CCNA or MCSA? VCA?,@NetworkChuck,https://www.youtube.com/watch?v=vN5a-ZjiFmI,2017-12-23,2026-07-22,L0-discovered,1,,views=81848
yt-Zlc12P4F51c,video,How Long Does It Take to Become a Network Engineer? - CCNA | CCNP,@NetworkChuck,https://www.youtube.com/watch?v=Zlc12P4F51c,2017-12-22,2026-07-22,L0-discovered,1,,views=80011
yt-dVXHibpRmaA,video,How Much Money Do Network Engineers Make? - CCNA | CCNP,@NetworkChuck,https://www.youtube.com/watch?v=dVXHibpRmaA,2017-12-21,2026-07-22,L0-discovered,1,,views=217496
yt-SlHfqJyqsmo,video,Am I Too OLD to Become a Network Engineer? Study for CCNA | CCNP?,@NetworkChuck,https://www.youtube.com/watch?v=SlHfqJyqsmo,2017-12-20,2026-07-22,L0-discovered,1,,views=33497
yt-TCQdJwLMqfY,video,Should I Learn LINUX with the CCNA | CCNP? - Network Engineer,@NetworkChuck,https://www.youtube.com/watch?v=TCQdJwLMqfY,2017-12-19,2026-07-22,L0-discovered,1,,views=21445
yt-f8e-be_nMa8,video,Is it still WORTH IT to become a Network Engineer? | CCNA CCNP,@NetworkChuck,https://www.youtube.com/watch?v=f8e-be_nMa8,2017-12-18,2026-07-22,L0-discovered,1,,views=30606
yt-M3da0R-m_Ww,video,Should I Get the CCNP After the CCNA?,@NetworkChuck,https://www.youtube.com/watch?v=M3da0R-m_Ww,2017-12-17,2026-07-22,L0-discovered,1,,views=19672
yt-MN0KzfzlRio,video,CCNA Labs - Packet Tracer or GNS3?,@NetworkChuck,https://www.youtube.com/watch?v=MN0KzfzlRio,2017-12-16,2026-07-22,L0-discovered,1,,views=83894
yt-PxC5UMAiVZQ,video,NetworkChuck 10 Days of Christmas GIVEAWAY!! (CCNA Packet Tracer Labs),@NetworkChuck,https://www.youtube.com/watch?v=PxC5UMAiVZQ,2017-12-15,2026-07-22,L0-discovered,1,,views=3051
yt-qkUTB65OfAc,video,You CAN Learn Python - 10 WINNERS!! - CCNA | CCNP Network Engineer,@NetworkChuck,https://www.youtube.com/watch?v=qkUTB65OfAc,2017-11-27,2026-07-22,L0-discovered,1,,views=4559
yt-2vJehMLbZGw,video,Learning Python is HARD!! - CCNA | CCNP Network Engineer,@NetworkChuck,https://www.youtube.com/watch?v=2vJehMLbZGw,2017-11-23,2026-07-22,L0-discovered,1,,views=121881
yt-lbHASiYwGHo,video,Programmers Becoming Network Engineers? - Collab with SimpleProgrammer,@NetworkChuck,https://www.youtube.com/watch?v=lbHASiYwGHo,2017-11-09,2026-07-22,L0-discovered,2,,views=20932
yt-9Vs56S95Mrs,video,3 Cisco CLI (Command-line) Hacks (CCNA) + CBT Nuggets WINNER ANNOUNCEMENT!!,@NetworkChuck,https://www.youtube.com/watch?v=9Vs56S95Mrs,2017-11-06,2026-07-22,L0-discovered,1,,views=27097
yt-qCx5q3BnaFc,video,"CBT Nuggets GIVEAWAY!! - Get Your CCNA, MCSA, VCP, Security+",@NetworkChuck,https://www.youtube.com/watch?v=qCx5q3BnaFc,2017-10-27,2026-07-22,L0-discovered,1,,views=7060
yt-MdYhc4O3G7w,video,Should I Self-Study for the CCNA? (Or any other IT Certification),@NetworkChuck,https://www.youtube.com/watch?v=MdYhc4O3G7w,2017-10-22,2026-07-22,L0-discovered,1,,views=100676
yt-FUw_Ctrp5EM,video,I PASSED THE CCENT EXAM!! - ICND1 Exam Tips,@NetworkChuck,https://www.youtube.com/watch?v=FUw_Ctrp5EM,2017-10-01,2026-07-22,L0-discovered,2,,views=146369
yt-O1aNuVYjXNM,video,Voice VLANs - What are they and why do we need them?,@NetworkChuck,https://www.youtube.com/watch?v=O1aNuVYjXNM,2017-09-20,2026-07-22,L0-discovered,2,,views=67213
yt-EywIAz8fPnY,video,CompTIA or Cisco? - Should I get the CompTIA A+/Network+ OR the Cisco CCNA/CCENT - Microsoft MCSA?,@NetworkChuck,https://www.youtube.com/watch?v=EywIAz8fPnY,2017-08-30,2026-07-22,L0-discovered,1,,views=447743
yt-epgVJT9Wa-k,video,WHO WON? - CCNA GiveAWAY - INE BUNDLE!!,@NetworkChuck,https://www.youtube.com/watch?v=epgVJT9Wa-k,2017-08-17,2026-07-22,L0-discovered,1,,views=2443
yt-FR1Jx9z7x-w,video,"Cisco Call Manager (CUCM) - Route Groups, Route Lists, Route Patterns!! - Part 2",@NetworkChuck,https://www.youtube.com/watch?v=FR1Jx9z7x-w,2017-08-15,2026-07-22,L0-discovered,2,,views=14139
yt-dQsaSdzfUAM,video,"Cisco Call Manager (CUCM) - Route Groups, Route Lists, Route Patterns!! - Part 1",@NetworkChuck,https://www.youtube.com/watch?v=dQsaSdzfUAM,2017-08-11,2026-07-22,L0-discovered,2,,views=39926
yt-UYlKgcRkiqA,video,How Does Cisco Create Exams? + CCNA GiveAWAY - INE BUNDLE!!,@NetworkChuck,https://www.youtube.com/watch?v=UYlKgcRkiqA,2017-08-02,2026-07-22,L0-discovered,1,,views=7854
yt-pSB6xNpqtGI,video,3 Ways to Get Out of a Study Slump - CCNA | CCNP Study,@NetworkChuck,https://www.youtube.com/watch?v=pSB6xNpqtGI,2017-07-23,2026-07-22,L0-discovered,1,,views=11649
yt-woJX0eBOdnA,video,CCNA or Python? | Should I Become a Network Engineer or a Programmer?,@NetworkChuck,https://www.youtube.com/watch?v=woJX0eBOdnA,2017-06-29,2026-07-22,L0-discovered,1,,views=235849
yt-18m2lUoNygo,video,Am I Smart Enough to Be a Network Engineer? - CCNA | CCNP Study,@NetworkChuck,https://www.youtube.com/watch?v=18m2lUoNygo,2017-06-11,2026-07-22,L0-discovered,1,,views=273425
yt-bQVrGvGqCQ0,video,5 Tips for Studying at Social Gatherings - CCNA CCNP Study,@NetworkChuck,https://www.youtube.com/watch?v=bQVrGvGqCQ0,2017-05-29,2026-07-22,L0-discovered,1,,views=6161
yt-8HeAIXGQMA4,video,GIVEAWAY!! - INE CCNP Routing & Switching COMPLETE Training Bundle,@NetworkChuck,https://www.youtube.com/watch?v=8HeAIXGQMA4,2017-04-25,2026-07-22,L0-discovered,2,,views=6778
yt-nsi008avBfo,video,I QUIT MY JOB TO TRAVEL - CCNA CCNP Success Story!!,@NetworkChuck,https://www.youtube.com/watch?v=nsi008avBfo,2017-04-24,2026-07-22,L0-discovered,1,,views=45697
yt-wMyYCJBlZTQ,video,How to Stop Procrastinating and Study for Your CCNA CCNP,@NetworkChuck,https://www.youtube.com/watch?v=wMyYCJBlZTQ,2017-04-01,2026-07-22,L0-discovered,1,,views=82199
yt-_h4ioMa7rOs,video,Trying to Study for my CCNA CCNP with KIDS!! - Study Tips for CCNA CCNP,@NetworkChuck,https://www.youtube.com/watch?v=_h4ioMa7rOs,2017-03-14,2026-07-22,L0-discovered,1,,views=23486
yt-dmthwYTEL0M,video,CCNA or COLLEGE? - Become a Network Engineer,@NetworkChuck,https://www.youtube.com/watch?v=dmthwYTEL0M,2017-02-24,2026-07-22,L0-discovered,1,,views=330732
yt-eTdHGjC0U08,video,CUCM Calling Search Spaces and Partitions: Explained with Star Wars,@NetworkChuck,https://www.youtube.com/watch?v=eTdHGjC0U08,2017-01-24,2026-07-22,L0-discovered,2,,views=53646
yt-dfEWw95coak,video,7 CCNA CCNP Study Tips for the New Year - 2017!!,@NetworkChuck,https://www.youtube.com/watch?v=dfEWw95coak,2017-01-02,2026-07-22,L0-discovered,1,,views=160256
yt-8pbu-uJlJ9E,video,Add a Hunt Group Login/Logout Button to a Cisco Phone - NetworkChuck,@NetworkChuck,https://www.youtube.com/watch?v=8pbu-uJlJ9E,2016-03-14,2026-07-22,L0-discovered,2,,views=20986
yt-6Kms924WLeg,video,Should I Use a Brain Dump on my CCNA/CCNP/MCSA Exam?,@NetworkChuck,https://www.youtube.com/watch?v=6Kms924WLeg,2015-12-23,2026-07-22,L0-discovered,1,,views=99785
yt-yn_qCnOh9xk,video,How to Upgrade/Activate a License on a Cisco ASA (Adaptive Security Appliance),@NetworkChuck,https://www.youtube.com/watch?v=yn_qCnOh9xk,2014-12-01,2026-07-22,L0-discovered,2,,views=48033
yt-8rVzrPzhXnA,video,How to Create a Hunt Group - CUCM 8/9/10,@NetworkChuck,https://www.youtube.com/watch?v=8rVzrPzhXnA,2014-10-19,2026-07-22,L0-discovered,2,,views=115150
yt-ZR7_D1V3zD0,video,Network Chuck,@NetworkChuck,https://www.youtube.com/watch?v=ZR7_D1V3zD0,2014-10-04,2026-07-22,L0-discovered,2,,views=184980
yt-tgmEHQv7ozQ,short,shadow AI is terrifying,@NetworkChuck,https://www.youtube.com/watch?v=tgmEHQv7ozQ,NA,2026-07-22,L0-discovered,3,,views=165000
yt-9fA2wAWvhJM,short,HTTPS Doesn't Hide This From Your ISP!!,@NetworkChuck,https://www.youtube.com/watch?v=9fA2wAWvhJM,NA,2026-07-22,L0-discovered,3,,views=55000
yt-l1L0OTlI00k,short,Cisco Just Showed the Future of Networking,@NetworkChuck,https://www.youtube.com/watch?v=l1L0OTlI00k,NA,2026-07-22,L0-discovered,3,,views=103000
yt-8aArJSRLpJw,short,Hermes has a Home Assistant skill and it's unreal!,@NetworkChuck,https://www.youtube.com/watch?v=8aArJSRLpJw,NA,2026-07-22,L0-discovered,3,,views=50000
yt-tMFtT7xBhp8,short,FREE coffee at Cisco Live (I'm giving it away),@NetworkChuck,https://www.youtube.com/watch?v=tMFtT7xBhp8,NA,2026-07-22,L0-discovered,3,,views=26000
yt-xlG3DvMAQm0,short,Codex Lives In PowerShell Now,@NetworkChuck,https://www.youtube.com/watch?v=xlG3DvMAQm0,NA,2026-07-22,L0-discovered,3,,views=77000
yt-m1fxirQn9AA,short,I'm Moderating My First Panel… Come see me at Cisco Live,@NetworkChuck,https://www.youtube.com/watch?v=m1fxirQn9AA,NA,2026-07-22,L0-discovered,3,,views=22000
yt-d17gJs4n45Y,short,Who actually owns the AI in your company?,@NetworkChuck,https://www.youtube.com/watch?v=d17gJs4n45Y,NA,2026-07-22,L0-discovered,3,,views=53000
yt-DlEr86sNnFo,short,Hermes wasn’t built to compete. It was built to WORK.,@NetworkChuck,https://www.youtube.com/watch?v=DlEr86sNnFo,NA,2026-07-22,L0-discovered,3,,views=72000
yt-OL9cQI5hIVE,short,Compliance can be frustrating. But....CALMpliance........that's a whole different thing.,@NetworkChuck,https://www.youtube.com/watch?v=OL9cQI5hIVE,NA,2026-07-22,L0-discovered,3,,views=68000
yt-mTpvUlng5ls,short,Learn networking with REAL labs 👉 Join the Summer of CCNA,@NetworkChuck,https://www.youtube.com/watch?v=mTpvUlng5ls,NA,2026-07-22,L0-discovered,3,,views=127000
yt-s1O09zc3xVY,short,Most AI coding tools don’t sandbox on Windows (except one),@NetworkChuck,https://www.youtube.com/watch?v=s1O09zc3xVY,NA,2026-07-22,L0-discovered,3,,views=251000
yt-3XkBH83P93s,short,I built a network with gachapon machines,@NetworkChuck,https://www.youtube.com/watch?v=3XkBH83P93s,NA,2026-07-22,L0-discovered,3,,views=316000
yt-kerRwLePW7I,short,Milla Jovovich made an AI memory tool…..it’s pretty good,@NetworkChuck,https://www.youtube.com/watch?v=kerRwLePW7I,NA,2026-07-22,L0-discovered,3,,views=690000
yt-d0gTthacB5c,short,"Gemma 4 on the iPhone (local AI, no internet required)",@NetworkChuck,https://www.youtube.com/watch?v=d0gTthacB5c,NA,2026-07-22,L0-discovered,3,,views=684000
yt-GE1c4Tb3Zsw,short,Anthropic says NO MORE OpenClaw!!,@NetworkChuck,https://www.youtube.com/watch?v=GE1c4Tb3Zsw,NA,2026-07-22,L0-discovered,3,,views=375000
